,log2FC,symbol
5337,0.4175927950000009,PLD1
100147773,0.4174421422500001,TMCO1-AS1
83992,0.4173102632500001,CTTNBP2
10229,0.4171547082500009,COQ7
3984,0.4171125524999999,LIMK1
56950,0.4170385579999998,SMYD2
55974,0.41671017524999954,SLC50A1
26589,0.41651592474999966,MRPL46
84914,0.4162914295000002,ZNF587
81832,0.4162910587499997,NETO1
51726,0.4159696774999997,DNAJB11
6950,0.41566776250000004,TCP1
10130,0.41563561749999955,PDIA6
10575,0.41558332750000027,CCT4
6625,0.4153684859999984,SNRNP70
1039,0.41476028075000215,CDR2
29997,0.41441174324999963,NOP53
25911,0.4143642880000007,DPCD
10459,0.4143545780000002,MAD2L2
200765,0.41430346325000045,TIGD1
10396,0.41417055025000016,ATP8A1
5338,0.41404703200000004,PLD2
56912,0.4138858882500003,IFT46
10196,0.41376936325000013,PRMT3
8602,0.4136975442500006,NOP14
51012,0.41363957574999866,PRELID3B
83732,0.4131560795000002,RIOK1
8372,0.41310373400000033,HYAL3
10594,0.41274352575000073,PRPF8
2671,0.41263632400000017,GFER
8568,0.4124843472499995,RRP1
284403,0.41237578249999984,WDR62
9377,0.41220024000000066,COX5A
80179,0.4121910732500007,MYO19
203259,0.41218539400000065,FAM219A
9782,0.41186359649999993,MATR3
10966,0.4110965462499987,RAB40B
157378,0.4109114667500009,TMEM65
29960,0.4106917857500001,MRM2
54914,0.41062159375000107,FOCAD
81691,0.4104829179999996,REXO5
1840,0.4104665139999999,DTX1
90161,0.4103211894999994,HS6ST2
207,0.41022355525000087,AKT1
10985,0.4101402207499998,GCN1
7203,0.4096434700000007,CCT3
26123,0.4096241002500012,TCTN3
100129482,0.4089762505000003,ZNF37BP
8487,0.4084918299999991,GEMIN2
54475,0.4083243002499999,NLE1
10273,0.4082351304999978,STUB1
7818,0.40796251250000104,DAP3
131076,0.4079363577499997,MIX23
10360,0.4078808975000001,NPM3
5934,0.4077407247499991,RBL2
23367,0.40768139925000035,LARP1
2079,0.40763876749999817,ERH
23126,0.4074680987500008,POGZ
56941,0.4073977649999989,HMCES
55249,0.4073664212499999,YY1AP1
153527,0.4072462165000008,ZMAT2
55027,0.4072108554999998,HEATR3
6668,0.40706849624999997,SP2
123,0.40646783800000064,PLIN2
28231,0.40638532724999976,SLCO4A1
64432,0.4059191977499994,MRPS25
5832,0.40588561825000014,ALDH18A1
80005,0.40581008500000015,DOCK5
9459,0.4056061842500007,ARHGEF6
10397,0.4055806547500005,NDRG1
65003,0.4055497282499996,MRPL11
1445,0.4053168190000003,CSK
5728,0.4053148992499995,PTEN
65059,0.4051217397500011,RAPH1
2593,0.40501220149999906,GAMT
259230,0.4045015284999991,SGMS1
83693,0.4038724022500002,HSDL1
26071,0.4037453624999996,RTL8A
5955,0.4036862224999993,RCN2
56257,0.40353412199999994,MEPCE
79869,0.4033077792500004,CPSF7
4216,0.4030372300000007,MAP3K4
9738,0.40255931075000007,CCP110
9255,0.40255715524999935,AIMP1
254225,0.4023479579999991,RNF169
200186,0.40211274950000053,CRTC2
9846,0.402079455,GAB2
55170,0.4019470187500005,PRMT6
3159,0.40184735525000015,HMGA1
253558,0.4018439377499998,LCLAT1
1663,0.40171249249999974,DDX11
8479,0.40132468425000045,HIRIP3
7013,0.40123665049999957,TERF1
4779,0.400624252250001,NFE2L1
7317,0.4002054035000011,UBA1
55790,0.40013889624999965,CSGALNACT1
91689,0.4001347902500001,SMDT1
55052,0.3997269274999997,MRPL20
403,0.3990770475000005,ARL3
51218,0.39895073500000144,GLRX5
203522,0.3988849757499997,INTS6L
6307,0.39884535749999905,MSMO1
126272,0.3985874365000015,EID2B
22847,0.3983219489999996,ZNF507
60488,0.39815474050000077,MRPS35
201191,0.39797484999999977,SAMD14
116115,0.3973524365000003,ZNF526
64601,0.3969939380000005,VPS16
115123,0.3964635132500005,MARCHF3
6897,0.3962406549999997,TARS1
57794,0.39599772349999984,SUGP1
84260,0.3958425182500003,TCHP
80335,0.39550401000000157,WDR82
128308,0.39504326799999845,MRPL55
26985,0.3950290997500012,AP3M1
2622,0.3949446047499996,DRC4
23387,0.39453503849999993,SIK3
79006,0.3944785832500006,METRN
55832,0.3943405487499998,CAND1
81559,0.39423976499999913,TRIM11
51005,0.39417924149999983,AMDHD2
55658,0.3941057765,RNF126
8558,0.39385132350000074,CDK10
10923,0.39351945499999985,SUB1
27043,0.3934886165000009,PELP1
27440,0.3932690559999994,HDHD5
57223,0.39302845075000015,PPP4R3B
27010,0.3929433554999999,TPK1
23122,0.3928769287500007,CLASP2
253512,0.39282489174999924,SLC25A30
80155,0.3926548182499996,NAA15
27044,0.3924812447499981,SND1
4601,0.39215128749999906,MXI1
1639,0.39208263674999877,DCTN1
284185,0.3919642852499998,LINC00482
1871,0.39146264774999917,E2F3
79760,0.3912567777499998,GEMIN7
26133,0.39116580700000014,TRPC4AP
5432,0.39100466274999945,POLR2C
85463,0.39069426074999924,ZC3H12C
51188,0.39053997474999846,SS18L2
128977,0.3897413064999995,C22orf39
79609,0.38951639374999925,VCPKMT
54982,0.38920321950000014,CLN6
10922,0.3888371104999999,FASTK
51400,0.3883145354999993,PPME1
6464,0.3881515104999993,SHC1
51729,0.38802346974999935,WBP11
10413,0.3875400062499992,YAP1
205,0.3873688227499992,AK4
205860,0.3870765237499998,TRIML2
9650,0.38643079474999986,MTFR1
84617,0.3863225425000003,TUBB6
11091,0.3862526222499998,WDR5
513,0.3858335379999991,ATP5F1D
6872,0.3856843360000002,TAF1
9369,0.3856776085,NRXN3
6605,0.3853803875000015,SMARCE1
80143,0.38537231349999956,SIKE1
54948,0.38517300300000024,MRPL16
5226,0.3849536630000001,PGD
9500,0.38485062499999856,MAGED1
9128,0.3848245002499997,PRPF4
123720,0.38473241424999927,WHAMM
54790,0.38456953599999943,TET2
10020,0.38454214000000064,GNE
727910,0.38423337199999974,TLCD2
393,0.38388600399999895,ARHGAP4
988,0.38382350149999844,CDC5L
23363,0.3834129922499998,OBSL1
6016,0.3833245665000007,RIT1
126295,0.38311955899999894,ZNF57
55197,0.382982869000001,RPRD1A
3791,0.38252732499999986,KDR
8545,0.3824547824999982,CGGBP1
8085,0.38234176649999974,KMT2D
5979,0.3821385207499999,RET
51660,0.3819888562499987,MPC1
284004,0.38184842674999997,HEXD
3301,0.38180408999999926,DNAJA1
57541,0.3817656679999999,ZNF398
55006,0.38163640950000044,TRMT61B
26994,0.38159994999999824,RNF11
80025,0.38067870174999996,PANK2
29990,0.3805364695,PILRB
6452,0.3803812292500002,SH3BP2
4809,0.3801206095000005,SNU13
86,0.37995440649999956,ACTL6A
246777,0.3799302972500005,SPESP1
10291,0.3797379905000007,SF3A1
54899,0.37965002074999976,PXK
1643,0.37926310299999955,DDB2
80778,0.3792169095000002,ZNF34
644246,0.37903074550000015,KANSL1-AS1
5693,0.3789069850000004,PSMB5
28998,0.3784369975000015,MRPL13
339448,0.37841355175000135,C1orf174
60490,0.3783774102500015,PPCDC
348654,0.37751927399999996,GEN1
100506469,0.3771773122500002,TMEM147-AS1
27335,0.3752639824999999,EIF3K
58517,0.3751806157500006,RBM25
23522,0.37399659350000025,KAT6B
3728,0.3739819149999999,JUP
6165,0.3737149600000027,RPL35A
23524,0.37353829375000025,SRRM2
9328,0.37340914999999963,GTF3C5
80148,0.37315852049999965,SLC66A2
146956,0.3731564484999996,EME1
1047,0.3731191997500001,CLGN
79080,0.37285886874999896,CCDC86
2870,0.37280295499999916,GRK6
8621,0.3724766727499995,CDK13
84134,0.37243602249999963,TOMM40L
5306,0.3723332985000001,PITPNA
5034,0.3722783300000003,P4HB
29118,0.3721911947500005,DDX25
10076,0.37190132775000073,PTPRU
28957,0.3715518100000015,MRPS28
201164,0.37095335649999983,PLD6
6132,0.37065449500000014,RPL8
401233,0.37037396250000043,HTATSF1P2
11052,0.37033927700000024,CPSF6
202051,0.36968466125,SPATA24
9926,0.36965557574999863,LPGAT1
219771,0.36957364274999804,CCNY
29066,0.3692810929999979,ZC3H7A
55295,0.3691306462499999,KLHL26
23160,0.3690357819999992,WDR43
54556,0.3690043964999994,ING3
282974,0.3688081512500001,STK32C
29855,0.3687436812499998,UBN1
124935,0.3684513005000003,SLC43A2
56288,0.36826592999999974,PARD3
28988,0.3682377802500003,DBNL
226,0.368101382499999,ALDOA
51585,0.36781608800000054,PCF11
56623,0.36773649399999986,INPP5E
4552,0.36749999774999953,MTRR
4237,0.3674246540000006,MFAP2
29914,0.36673628525,UBIAD1
29929,0.36669916299999983,ALG6
4191,0.3666741724999998,MDH2
26122,0.36658904150000104,EPC2
253143,0.3664810715,PRR14L
339324,0.36624888549999923,ZNF260
5394,0.3660712287500001,EXOSC10
28972,0.3655112849999984,SPCS1
55379,0.3653301612500002,LRRC59
389856,0.36532324350000067,USP27X
8732,0.36528978574999904,RNGTT
9101,0.3646309064999995,USP8
166968,0.36462281999999924,MIER3
3075,0.36378712550000003,CFH
5682,0.36371211750000043,PSMA1
1207,0.3634720199999997,CLNS1A
1802,0.3632521999999998,DPH2
51225,0.3631875445000001,ABI3
51163,0.36318212925000015,DBR1
318,0.3629476197499999,NUDT2
6731,0.36261104649999965,SRP72
5252,0.362598545,PHF1
7052,0.36202142324999986,TGM2
7541,0.36184055975000007,ZBTB14
29926,0.36161194275000064,GMPPA
6651,0.36122340100000017,SON
50999,0.3609387334999994,TMED5
5889,0.3609297069999995,RAD51C
7270,0.3608343322499996,TTF1
10669,0.3608128502500003,CGREF1
23303,0.36076640574999885,KIF13B
22998,0.3602371147500012,LIMCH1
6300,0.36000742374999994,MAPK12
23259,0.3599236029999986,DDHD2
79169,0.35979508299999985,C1orf35
79366,0.3597503312499999,HMGN5
51001,0.3593818402500002,MTERF3
246175,0.359305570750001,CNOT6L
23360,0.3591837740000017,FNBP4
4891,0.35909830275000143,SLC11A2
54468,0.3589864197500017,MIOS
26168,0.3588911044999996,SENP3
22880,0.3587338784999998,MORC2
5965,0.35867192824999883,RECQL
56997,0.35854457300000053,COQ8A
133619,0.3583339985000009,PRRC1
23248,0.3582362329999995,RPRD2
221935,0.3581949660000001,SDK1
55111,0.35773922525000046,PLEKHJ1
57221,0.3571394102500003,ARFGEF3
150759,0.35677360825000015,LINC00342
6778,0.3566295850000003,STAT6
1690,0.35658153975000006,COCH
9656,0.3561306537500011,MDC1
84942,0.35613010949999957,WDR73
54888,0.356071516250001,NSUN2
326625,0.3557648932499995,MMAB
6908,0.3557133077500003,TBP
7776,0.3555185654999997,ZNF236
147179,0.35539111525000067,WIPF2
6746,0.3553753300000011,SSR2
79624,0.35520241374999983,DCPH1
65998,0.3551562072500003,ZFTA
8165,0.35509545024999944,AKAP1
56946,0.35458600649999994,EMSY
283981,0.35455718825000027,LINC00685
84326,0.35435169825000035,METTL26
51062,0.35395469599999974,ATL1
5634,0.35341554300000055,PRPS2
342945,0.3533841849999999,ZSCAN22
6645,0.35334886950000044,SNTB2
121227,0.35319064400000055,LRIG3
929,0.3531660059999999,CD14
51191,0.35311318449999973,HERC5
337867,0.3530749792500014,UBAC2
1654,0.3530571822499988,DDX3X
117144,0.3527638310000003,CATSPER1
54998,0.3526440664999999,AURKAIP1
5520,0.35261514825000084,PPP2R2A
10042,0.3525549972500013,HMGXB4
221035,0.35227590524999997,REEP3
158056,0.35170586625000055,MAMDC4
30815,0.3515954620000006,ST6GALNAC6
23212,0.35141433199999916,RRS1
221584,0.35129091275000013,ZSCAN12P1
4968,0.3510558437500011,OGG1
7752,0.35084015325000095,ZNF200
55344,0.35041870625000016,PLCXD1
84306,0.3503495499999989,PDCD2L
27166,0.3500505077499998,PRELID1
79600,0.34950786975000003,TCTN1
9555,0.34929943175000133,MACROH2A1
23031,0.3489975012499995,MAST3
25873,0.3489963799999991,RPL36
22916,0.34899589624999905,NCBP2
9238,0.34892061874999936,TBRG4
54502,0.34864465649999987,RBM47
116224,0.34861256524999984,PABIR1
3029,0.34859475875,HAGH
85007,0.34824037325000035,PHYKPL
10712,0.34816434300000054,ENTREP3
64978,0.3479654450000007,MRPL38
84331,0.3479207652500005,MCRIP2
51193,0.34779181574999996,ZNF639
7874,0.3477688935000005,USP7
57130,0.3476496062500001,ATP13A1
5250,0.3475275075000006,SLC25A3
26155,0.3472667222500001,NOC2L
7694,0.3472321347499996,ZNF135
5538,0.34689155499999913,PPT1
10114,0.3468592404999997,HIPK3
261726,0.3467720402500003,TIPRL
348013,0.3467111030000001,TMEM255B
10425,0.34643536200000025,ARIH2
92305,0.3462821342500009,TMEM129
27286,0.3462206005000006,SRPX2
6507,0.34604357650000006,SLC1A3
374291,0.34583613250000056,NDUFS7
57507,0.34554522149999833,ZNF608
55757,0.34553055125000043,UGGT2
80727,0.34513358274999995,TTYH3
2799,0.3447463267499984,GNS
27090,0.34408753325000063,ST6GALNAC4
10480,0.3437474750000007,EIF3M
51253,0.3437166917500001,MRPL37
51133,0.3436142105000002,KCTD3
2746,0.3430451009999995,GLUD1
2130,0.3428494210000004,EWSR1
25880,0.3428224107499993,TMEM186
8536,0.34271980224999954,CAMK1
192683,0.34223017700000025,SCAMP5
11066,0.34190836675000025,SNRNP35
80311,0.3418743734999996,KLHL15
51082,0.34148747899999954,POLR1D
10891,0.3410518950000001,PPARGC1A
5093,0.34103690750000126,PCBP1
25920,0.3410034634999999,NELFB
1877,0.340870076249999,E4F1
29775,0.34068828899999914,CARD10
129303,0.34046358850000047,TMEM150A
51263,0.3403655489999995,MRPL30
94015,0.3400172132499999,TTYH2
285590,0.3398948809999993,SH3PXD2B
9045,0.33951666250000123,RPL14
64963,0.3393440522500004,MRPS11
11044,0.3391284387500004,TENT4A
23350,0.3390391307499989,U2SURP
54187,0.3388933412499995,NANS
283635,0.33888126325000023,FAM177A1
7450,0.33882361849999976,VWF
55897,0.3377413817499999,MESP1
51657,0.33773370125000035,STYXL1
34,0.3376972262500004,ACADM
10200,0.33731341275000126,MPHOSPH6
199857,0.33710467150000056,ALG14
160760,0.33708868150000004,PPTC7
83955,0.337026980000001,NACA4P
79147,0.33688583699999874,FKRP
134637,0.33680803450000063,ADAT2
23203,0.3366701502499998,PMPCA
6227,0.33608018500000014,RPS21
7733,0.3358616787500006,ZNF180
84680,0.33509411899999986,ACCS
6786,0.33500046075000034,STIM1
2762,0.3349481429999992,GMDS
10434,0.3349264399999985,LYPLA1
57182,0.3347738790000001,ANKRD50
80306,0.33467660649999953,MED28
8661,0.3343705675000024,EIF3A
55852,0.3336052187499998,TEX2
84314,0.33354883650000033,TMEM107
203427,0.33346596374999926,SLC25A43
79072,0.3332864152500008,FASTKD3
6654,0.33322903850000074,SOS1
2192,0.3329542242499999,FBLN1
10469,0.3329396987500006,TIMM44
7402,0.33276681699999955,UTRN
161,0.3323716477499996,AP2A2
94031,0.3323599317500001,HTRA3
63894,0.3321774359999994,VIPAS39
10000,0.3319340525000003,AKT3
339287,0.3318622129999973,MSL1
132884,0.3318046577499998,EVC2
51747,0.3316083325000001,LUC7L3
64222,0.3314389105000002,TOR3A
10591,0.3314050830000008,DNPH1
55183,0.3312851384999993,RIF1
157697,0.33128358649999967,ERICH1
84364,0.33103216675,ARFGAP2
100506730,0.3308232787499996,LOC100506730
7075,0.3305644465000004,TIE1
10534,0.3304883767499991,ZNRD2
51292,0.3303175682500026,GMPR2
11128,0.3302987765000003,POLR3A
9368,0.3301726807499996,NHERF1
10399,0.33013632250000313,RACK1
347734,0.32927877875,SLC35B2
100874032,0.32916983199999983,PRRT3-AS1
51734,0.3290841987499995,MSRB1
5311,0.32882848200000225,PKD2
27099,0.32861522124999976,SND1-IT1
65117,0.3281743847499996,RSRC2
8914,0.32804158849999965,TIMELESS
4928,0.32790917474999937,NUP98
64777,0.3278815144999996,RMND5B
8209,0.3278169392499999,GATD3
6782,0.3275131892500003,HSPA13
124512,0.3274955544999987,METTL23
9159,0.327380594250001,PCSK7
8722,0.32702260725000043,CTSF
9189,0.32662295800000063,ZBED1
27148,0.3265601572500003,STK36
5495,0.3261919130000006,PPM1B
1655,0.3261413899999983,DDX5
79763,0.32605448875000054,ISOC2
55421,0.32591817099999965,NCBP3
55853,0.32583297724999927,IDI2-AS1
5720,0.3257666407499986,PSME1
55651,0.3257414100000009,NHP2
127253,0.32553041399999927,TYW3
80142,0.32529112950000005,PTGES2
54870,0.32526099275000053,QRICH1
84641,0.325242674250001,SLC71A2
10953,0.3252109084999999,TOMM34
90480,0.32513753525000055,GADD45GIP1
6666,0.3250159457499997,SOX12
57035,0.32489881400000087,RSRP1
54742,0.32429817049999965,LY6K
4848,0.3240537732500002,CNOT2
8624,0.32404635999999876,PSMG1
3384,0.324000721,ICAM2
26065,0.323932193000001,LSM14A
11244,0.32376328625000106,ZHX1
440944,0.3234719145000007,THUMPD3-AS1
4833,0.32322593799999844,NME4
23580,0.3231935244999997,CDC42EP4
3945,0.32317863249999945,LDHB
8505,0.322865200749999,PARG
10421,0.322852428,CD2BP2
100137047,0.32246278149999963,JMJD7
644096,0.32216938725000066,SDHAF1
5685,0.3217428825000006,PSMA4
55876,0.32124101525000004,GSDMB
132660,0.32117940975000003,LIN54
4707,0.32094948249999966,NDUFB1
55616,0.32079681824999984,ASAP3
8396,0.3204850025000008,PIP4K2B
406,0.3199722537500005,BMAL1
55556,0.3197600155,ENOSF1
283489,0.3192679449999991,CHAMP1
22908,0.31920227749999874,SACM1L
55365,0.3188460102499997,TMEM176A
9331,0.3187655832499994,B4GALT6
92999,0.3186958335000001,ZBTB47
100507475,0.3182519804999999,IDH1-AS1
100505573,0.31819684274999993,INAFM2
305,0.3179881339999997,ANXA2P3
64429,0.3175539077499998,ZDHHC6
3190,0.31731566500000064,HNRNPK
1718,0.3167645185000012,DHCR24
51520,0.316362054749999,LARS1
7626,0.3163333842500009,ZNF75D
57466,0.3158622402500004,SCAF4
440465,0.31583590149999985,BAIAP2-DT
2224,0.31581422449999863,FDPS
84078,0.3153561385000003,KBTBD7
84083,0.3150342517500002,ZRANB3
6188,0.3149561750000007,RPS3
6208,0.3148121150000005,RPS14
3066,0.3147507245000005,HDAC2
64062,0.3144557417500007,RBM26
10129,0.31440901175,FRY
23277,0.3143185572500009,CLUH
57519,0.31412530674999983,STARD9
10458,0.31408403049999967,BAIAP2
3965,0.3140529220000001,LGALS9
321,0.3139494499999991,APBA2
51283,0.31391171324999867,BFAR
26502,0.3131321155000002,NARF
643641,0.31301498474999967,ZNF862
54920,0.312870932750001,DUS2
51174,0.31264693724999937,TUBD1
8704,0.3126243702499991,B4GALT2
8202,0.3124899407500008,NCOA3
23660,0.31228944874999964,ZKSCAN5
9183,0.31177042825,ZW10
91419,0.3116392399999999,ATP23
8629,0.3115772564999997,JRK
81577,0.3115659062499998,GFOD2
113246,0.3114990755000022,C12orf57
5187,0.3113859870000004,PER1
8834,0.3113497334999993,TMEM11
200424,0.3112371702500001,TET3
91647,0.3111695652499993,ATPAF2
353,0.31078893225000037,APRT
729967,0.31066056699999933,MORN2
6929,0.31065058425000114,TCF3
138241,0.31062822024999903,C9orf85
1397,0.3104990309999991,CRIP2
10687,0.3102385662499998,PNMA2
6829,0.31023160750000045,SUPT5H
27037,0.3102033974999996,TRMT2A
10352,0.31016778575000004,WARS2
145407,0.31008848174999937,ARMH4
10016,0.3100577624999996,PDCD6
93622,0.3100522552499996,MRFAP1L2
51433,0.3100395927499999,ANAPC5
84726,0.3099905024999998,PRRC2B
1662,0.30991773599999917,DDX10
3234,0.30979403949999984,HOXD8
90826,0.30973327550000107,PRMT9
8642,0.30964663874999987,DCHS1
6874,0.3096346089999997,TAF4
5300,0.30958545225000034,PIN1
1660,0.3095198175,DHX9
8490,0.3093296169999995,RGS5
6331,0.30925426599999994,SCN5A
7181,0.3092359287499997,NR2C1
3054,0.30919178774999967,HCFC1
134430,0.3085491782500007,WDR36
158293,0.3082647304999995,FAM120AOS
27131,0.3082553655000009,SNX5
140890,0.3081545612499994,SREK1
54550,0.30803440449999986,NECAB2
57669,0.3080326292500004,EPB41L5
1362,0.3080298429999999,CPD
10949,0.3078983555000008,HNRNPA0
684,0.3078790615,BST2
8899,0.3076526722499988,PRP4K
23399,0.3076367375000002,CTDNEP1
9349,0.30755690249999823,RPL23
10327,0.30748841600000176,AKR1A1
1089,0.30744395825000037,CEACAM4
83695,0.3074398802499996,RHNO1
10523,0.30738162124999935,CHERP
56242,0.30715748450000113,ZNF253
375,0.3070708479999986,ARF1
51479,0.3068212019999992,ANKFY1
28966,0.306665799000001,SNX24
7033,0.30666355275000035,TFF3
4881,0.30658532024999996,NPR1
1955,0.3065390522499989,MEGF9
6612,0.30651581525000005,SUMO3
2745,0.3063828392500003,GLRX
6194,0.3062431200000013,RPS6
5189,0.3061216515000007,PEX1
197335,0.3060027299999999,WDR90
5881,0.30598698375,RAC3
28958,0.3057310035000018,COA3
3192,0.3045075290000012,HNRNPU
9909,0.3042498757499992,DENND4B
23152,0.3041147797500008,CIC
55689,0.30374018625000154,YEATS2
92675,0.3037035469999996,DTD1
90806,0.3036587374999993,ANGEL2
11230,0.30315794700000076,PRAF2
2958,0.3030326899999993,GTF2A2
57606,0.3026913822499999,SLAIN2
3622,0.30264296300000026,ING2
4692,0.30216303899999986,NDN
643836,0.30212206524999896,ZFP62
1515,0.30208373950000045,CTSV
3212,0.30200800974999886,HOXB2
7318,0.3018835687500001,UBA7
5727,0.3018250472499999,PTCH1
80772,0.3018164445,CPTP
23506,0.30164429075000054,BICRAL
80347,0.3015545277499996,COASY
128061,0.3013619082500014,FSAF1
23532,0.30112854324999994,PRAME
311,0.3010448912499992,ANXA11
8578,0.30099111775000065,SCARF1
57551,0.3008375262499996,TAOK1
23450,0.3007546330000004,SF3B3
342,0.30063165900000044,APOC1P1
440026,0.3006255290000013,TMEM41B
607,0.3002327075000002,BCL9
4706,0.3000879025000014,NDUFAB1
51365,0.3000269565,PLA1A
5602,0.2999593382499999,MAPK10
100128927,0.29973189049999993,ZBTB42
56252,0.2996165840000007,YLPM1
1912,0.2987668189999999,PHC2
64708,0.2983341020000001,COPS7B
124602,0.2981352887499997,KIF19
4192,0.2979303375,MDK
124790,0.2978372010000001,HEXIM2
84128,0.2976852512499999,WDR75
6558,0.2976567452499994,SLC12A2
10890,0.29758945324999964,RAB10
57109,0.2974267807500004,REXO4
283899,0.29706747774999975,INO80E
414777,0.2969973330000002,HCG18
27343,0.29699559675,POLL
8567,0.2963663494999995,MADD
2050,0.2958305904999996,EPHB4
284900,0.295670479,TTC28-AS1
575,0.2950196202499997,ADGRB1
23478,0.294887822499998,SEC11A
121601,0.2944429687500003,ANO4
9956,0.29416794175000005,HS3ST2
10556,0.2936020297500006,RPP30
8645,0.2934487322499999,KCNK5
60672,0.29314715950000014,MIIP
738,0.2930084094999996,VPS51
84140,0.2929692279999996,FAM161A
79832,0.29290935900000026,QSER1
4800,0.29289547225000057,NFYA
29102,0.29269250249999956,DROSHA
9112,0.2920335724999994,MTA1
7108,0.2909337382499997,TM7SF2
255783,0.29059521499999974,INAFM1
254896,0.29022094999999926,LOC254896
4701,0.2901595037499991,NDUFA7
3843,0.29002850650000056,IPO5
6497,0.2897588140000007,SKI
1974,0.28949009499999967,EIF4A2
84946,0.2894513357499999,LTV1
